년/월/일,종가,대비,거래량(주),거래대금(원),시가,고가,저가,시가총액(백만),상장주식수(주)
2012-04-23,"120,700",-300,"27,111","3,271,464,600","119,200","121,400","119,200","1,626,001","13,471,429"
2012-04-20,"121,000","-3,200","50,293","6,148,510,900","123,300","124,000","120,900","1,630,043","13,471,429"
2012-04-19,"124,200","1,600","139,750","17,021,563,800","121,400","124,600","120,200","1,673,151","13,471,429"
2012-04-18,"122,600",0,"85,024","10,431,489,600","124,100","124,100","121,400","1,651,597","13,471,429"
2012-04-17,"122,600","3,200","151,960","18,649,012,100","118,200","124,000","118,200","1,651,597","13,471,429"
2012-04-16,"119,400",800,"97,342","11,650,358,100","117,100","120,400","116,100","1,608,489","13,471,429"
2012-04-13,"118,600","6,600","171,191","19,930,098,300","112,000","118,600","111,900","1,597,711","13,471,429"
2012-04-12,"112,000",400,"134,104","14,978,136,709","111,900","113,500","109,300","1,508,800","13,471,429"
2012-04-10,"111,600","-4,400","117,780","13,315,950,800","115,200","116,600","111,600","1,503,411","13,471,429"
2012-04-09,"116,000","-4,000","69,794","8,147,102,900","119,700","119,700","116,000","1,561,910","13,464,739"
2012-04-06,"120,000","1,400","131,734","15,631,996,000","114,500","120,500","114,500","1,615,769","13,464,739"
2012-04-05,"118,600","5,100","159,545","18,409,436,700","113,000","119,100","111,600","1,596,918","13,464,739"
2012-04-04,"113,500","-2,100","139,735","15,833,072,100","115,000","116,400","111,500","1,528,248","13,464,739"
2012-04-03,"115,600","-3,300","152,477","17,851,263,400","119,000","120,400","115,600","1,556,524","13,464,739"
2012-04-02,"118,900",-200,"84,633","10,055,126,100","120,000","120,600","118,000","1,600,957","13,464,739"
2012-03-30,"119,100","-1,400","125,768","14,930,916,000","120,400","120,400","117,600","1,603,650","13,464,739"
2012-03-29,"120,500","-1,000","87,466","10,429,184,400","120,900","122,500","117,500","1,622,501","13,464,739"
2012-03-28,"121,500","-1,000","49,347","6,058,984,700","123,200","123,700","121,200","1,635,966","13,464,739"
2012-03-27,"122,500",-500,"118,921","14,577,023,500","123,400","124,000","120,600","1,649,431","13,464,739"
2012-03-26,"123,000","1,500","142,249","17,503,514,300","123,000","123,700","121,200","1,656,163","13,464,739"
2012-03-23,"121,500",0,"182,272","22,128,420,300","120,800","122,900","119,000","1,635,966","13,464,739"
2012-03-22,"121,500",-300,"102,240","12,409,380,300","121,500","122,400","120,200","1,635,966","13,464,739"
2012-03-21,"121,800","6,300","190,864","22,629,057,100","115,900","121,800","115,700","1,640,005","13,464,739"
2012-03-20,"115,500","-2,400","143,638","16,677,827,000","117,900","117,900","114,900","1,555,177","13,464,739"
2012-03-19,"117,900","-1,700","95,166","11,309,415,200","119,600","120,100","117,100","1,587,493","13,464,739"
2012-03-16,"119,600",-700,"90,651","10,880,894,800","120,300","121,000","118,700","1,610,383","13,464,739"
2012-03-15,"120,300","1,800","234,547","28,175,533,500","118,800","121,200","117,500","1,619,808","13,464,739"
2012-03-14,"118,500","4,200","220,539","25,949,364,100","115,000","118,600","114,800","1,594,736","13,457,689"
2012-03-13,"114,300",-700,"209,643","23,963,326,300","114,000","115,700","113,000","1,538,214","13,457,689"
2012-03-12,"115,000",400,"80,024","9,156,154,200","113,700","115,300","113,400","1,547,634","13,457,689"
2012-03-09,"114,600",800,"111,380","12,796,496,200","114,800","115,600","114,000","1,542,251","13,457,689"
2012-03-08,"113,800","1,900","171,238","19,306,511,200","111,500","114,100","110,800","1,531,485","13,457,689"
2012-03-07,"111,900",800,"183,295","20,084,287,500","110,300","111,900","108,200","1,505,915","13,457,689"
2012-03-06,"111,100",-400,"74,804","8,330,680,500","111,300","112,700","110,700","1,495,149","13,457,689"
2012-03-05,"111,500","-1,000","99,737","11,163,495,000","112,500","114,700","111,300","1,500,532","13,457,689"
2012-03-02,"112,500",-200,"167,451","18,734,831,400","113,000","113,300","111,300","1,513,990","13,457,689"
2012-02-29,"112,700","-1,300","211,694","23,703,334,700","113,100","114,000","111,200","1,516,682","13,457,689"
2012-02-28,"114,000","-2,800","143,945","16,483,916,300","117,800","117,800","113,500","1,534,177","13,457,689"
2012-02-27,"116,800","-1,200","109,239","12,742,663,100","117,900","118,000","114,900","1,571,858","13,457,689"
2012-02-24,"118,000","2,600","234,727","27,642,767,200","116,700","118,600","115,400","1,588,007","13,457,689"
2012-02-23,"115,400",900,"165,860","19,034,179,900","113,500","116,300","112,600","1,553,017","13,457,689"
2012-02-22,"114,500","1,100","171,099","19,413,130,500","113,400","114,800","111,700","1,540,905","13,457,689"
2012-02-21,"113,400","2,500","116,727","13,118,285,500","111,100","114,200","110,300","1,526,102","13,457,689"
2012-02-20,"110,900","-2,300","243,682","26,969,042,200","112,500","113,700","109,500","1,492,458","13,457,689"
2012-02-17,"113,200","-1,800","208,836","23,802,877,200","115,400","115,700","113,000","1,523,410","13,457,689"
2012-02-16,"115,000",-300,"124,012","14,275,059,900","115,300","115,900","114,500","1,547,634","13,457,689"
2012-02-15,"115,300","-5,000","269,881","31,274,486,800","120,500","120,500","115,000","1,551,672","13,457,689"
2012-02-14,"120,300",100,"87,267","10,508,201,900","120,500","121,700","119,600","1,618,960","13,457,689"
2012-02-13,"120,200","2,700","99,673","11,827,762,900","117,900","120,400","115,900","1,617,614","13,457,689"
2012-02-10,"117,500","2,700","116,984","13,480,079,700","115,200","118,000","112,800","1,581,278","13,457,689"
2012-02-09,"114,800","-3,000","110,730","12,738,422,200","117,900","118,300","114,300","1,544,585","13,454,569"
2012-02-08,"117,800","1,000","116,525","13,725,847,000","115,300","118,500","115,300","1,584,948","13,454,569"
2012-02-07,"116,800","2,300","187,702","21,593,495,900","115,200","116,800","113,200","1,571,494","13,454,569"
2012-02-06,"114,500","-7,800","365,604","42,720,206,800","123,000","123,000","114,100","1,540,548","13,454,569"
2012-02-03,"122,300","-1,800","202,851","24,826,091,200","124,600","125,400","120,900","1,645,494","13,454,569"
2012-02-02,"124,100","-5,100","249,589","31,220,300,600","130,000","130,000","123,300","1,669,712","13,454,569"
2012-02-01,"129,200","-2,700","60,816","7,900,118,000","130,700","131,600","128,700","1,738,330","13,454,569"
2012-01-31,"131,900",700,"143,038","18,840,413,900","131,200","133,000","129,600","1,774,658","13,454,569"
2012-01-30,"131,200","2,200","98,032","12,873,171,800","129,100","132,300","129,100","1,765,239","13,454,569"
2012-01-27,"129,000","1,500","82,876","10,713,904,500","127,000","130,600","126,900","1,735,639","13,454,569"
2012-01-26,"127,500","1,800","60,287","7,701,954,400","125,800","128,700","125,800","1,715,458","13,454,569"
2012-01-25,"125,700","-2,200","132,331","16,700,387,900","128,500","128,500","125,600","1,691,239","13,454,569"
2012-01-20,"127,900","-3,100","138,539","17,732,318,300","132,300","132,300","127,000","1,720,839","13,454,569"
2012-01-19,"131,000",0,"70,104","9,187,784,700","132,700","132,800","129,300","1,762,549","13,454,569"
2012-01-18,"131,000","-1,500","67,716","8,907,603,300","132,800","132,800","129,300","1,762,549","13,454,569"
2012-01-17,"132,500","3,300","63,595","8,423,554,000","131,500","133,000","130,200","1,782,730","13,454,569"
2012-01-16,"129,200","3,900","77,037","9,897,155,400","125,400","130,000","125,400","1,738,330","13,454,569"
2012-01-13,"125,300","-4,200","124,383","15,754,249,100","128,700","129,200","125,000","1,685,857","13,454,569"
2012-01-12,"129,500","-2,500","68,560","8,907,003,753","131,100","131,300","129,300","1,742,367","13,454,569"
2012-01-11,"132,000",600,"84,066","11,111,789,100","131,300","133,700","128,600","1,776,003","13,454,569"
2012-01-10,"131,400","6,200","156,554","20,242,270,700","126,500","131,400","126,500","1,767,576","13,451,869"
2012-01-09,"125,200","3,200","83,724","10,440,400,900","122,000","125,900","120,400","1,684,174","13,451,869"
2012-01-06,"122,000","-3,600","46,053","5,713,338,500","126,000","127,400","122,000","1,641,128","13,451,869"
2012-01-05,"125,600","1,100","76,121","9,637,941,500","125,900","128,300","124,800","1,689,555","13,451,869"
2012-01-04,"124,500","-2,600","93,494","11,713,124,600","127,100","127,100","124,200","1,674,758","13,451,869"
2012-01-03,"127,100","3,400","104,827","13,232,434,700","124,000","127,300","123,200","1,709,733","13,451,869"
2012-01-02,"123,700","3,700","95,726","11,768,463,900","121,000","124,500","120,000","1,663,996","13,451,869"
2011-12-29,"120,000","-1,600","98,343","11,861,728,500","121,000","122,700","119,500","1,614,224","13,451,869"
2011-12-28,"121,600","-2,000","59,412","7,315,710,800","122,100","124,800","121,300","1,635,747","13,451,869"
2011-12-27,"123,600","-2,400","131,206","16,192,827,700","126,000","126,000","120,100","1,662,651","13,451,869"
2011-12-26,"126,000","-1,800","61,627","7,861,394,200","128,100","129,000","126,000","1,694,935","13,451,869"
2011-12-23,"127,800",-500,"129,904","16,582,794,300","126,600","129,400","126,100","1,719,149","13,451,869"
2011-12-22,"128,300",-400,"82,187","10,454,701,900","129,000","129,500","125,800","1,725,875","13,451,869"
2011-12-21,"128,700",500,"107,865","13,922,245,100","130,000","131,000","126,800","1,731,256","13,451,869"
2011-12-20,"128,200","-4,300","245,632","31,171,619,300","132,100","132,200","124,300","1,724,530","13,451,869"
2011-12-19,"132,500","-4,200","123,396","16,038,644,300","136,600","136,600","120,100","1,782,373","13,451,869"
2011-12-16,"136,700","3,900","56,433","7,602,302,700","134,300","136,900","132,700","1,838,870","13,451,869"
2011-12-15,"132,800","-2,000","60,122","7,989,334,200","133,800","134,200","132,300","1,786,408","13,451,869"
2011-12-14,"134,800",700,"50,171","6,767,468,600","134,100","135,900","133,500","1,813,312","13,451,869"
2011-12-13,"134,100","-3,900","34,624","4,699,250,100","136,200","138,000","134,100","1,803,100","13,445,939"
2011-12-12,"138,000","4,800","62,745","8,584,933,400","134,000","138,400","133,200","1,855,540","13,445,939"
2011-12-09,"133,200","-2,000","79,510","10,573,235,100","134,200","135,300","132,000","1,790,999","13,445,939"
2011-12-08,"135,200","-1,400","85,585","11,578,067,000","137,000","137,400","133,200","1,817,891","13,445,939"
2011-12-07,"136,600","-1,400","70,798","9,703,610,700","139,000","139,000","135,600","1,836,715","13,445,939"
2011-12-06,"138,000","-3,000","55,532","7,719,215,000","140,800","140,800","137,800","1,855,540","13,445,939"
2011-12-05,"141,000","1,500","75,551","10,570,937,600","140,500","141,000","138,600","1,895,877","13,445,939"
2011-12-02,"139,500",700,"83,214","11,618,115,500","138,500","140,700","138,500","1,875,708","13,445,939"
2011-12-01,"138,800","-7,200","279,926","39,626,082,000","148,500","150,000","137,500","1,866,296","13,445,939"
2011-11-30,"146,000",-300,"114,990","17,053,120,300","146,300","150,100","145,300","1,963,107","13,445,939"
2011-11-29,"146,300",-700,"63,023","9,268,710,800","147,200","148,200","145,500","1,967,141","13,445,939"
2011-11-28,"147,000","4,300","59,618","8,587,521,400","144,300","147,900","141,700","1,976,553","13,445,939"
2011-11-25,"142,700","-1,000","39,510","5,610,626,400","142,700","143,700","140,000","1,918,735","13,445,939"
2011-11-24,"143,700","2,200","51,837","7,419,638,900","141,500","144,300","139,600","1,932,181","13,445,939"
2011-11-23,"141,500",-200,"48,729","6,874,086,100","141,800","142,700","139,600","1,902,600","13,445,939"
2011-11-22,"141,700","3,300","68,523","9,645,165,700","136,900","142,000","136,600","1,905,290","13,445,939"
2011-11-21,"138,400","-1,300","54,675","7,525,312,700","139,200","140,700","135,800","1,860,918","13,445,939"
2011-11-18,"139,700","-2,000","58,032","8,165,076,000","141,000","142,000","137,800","1,878,398","13,445,939"
2011-11-17,"141,700","3,500","46,960","6,624,568,800","139,200","142,200","139,200","1,905,290","13,445,939"
2011-11-16,"138,200",500,"88,301","12,403,678,800","137,700","142,200","136,800","1,858,229","13,445,939"
2011-11-15,"137,700","-4,200","93,352","13,043,065,300","140,800","143,000","137,700","1,851,506","13,445,939"
2011-11-14,"141,900",-300,"126,458","17,913,175,400","142,500","143,600","140,000","1,907,979","13,445,939"
2011-11-11,"142,200",900,"82,513","11,667,641,400","143,500","143,900","139,200","1,912,013","13,445,939"
2011-11-10,"141,300","-2,200","204,801","28,866,329,000","141,500","144,100","137,800","1,898,032","13,432,639"
2011-11-09,"143,500","9,200","225,384","31,206,912,400","135,100","144,000","133,100","1,927,584","13,432,639"
2011-11-08,"134,300",-900,"144,180","19,396,534,800","136,700","136,900","131,900","1,804,003","13,432,639"
2011-11-07,"135,200","3,300","492,654","67,451,210,600","137,100","141,200","133,300","1,816,093","13,432,639"
2011-11-04,"131,900","1,900","115,892","15,274,153,400","131,500","133,000","130,900","1,771,765","13,432,639"
2011-11-03,"130,000","-3,500","89,128","11,872,206,200","133,500","135,000","130,000","1,746,243","13,432,639"
2011-11-02,"133,500","3,300","233,470","30,818,304,700","127,500","133,700","127,500","1,793,257","13,432,639"
2011-11-01,"130,200","-5,700","182,576","24,177,048,300","135,000","136,600","130,200","1,748,930","13,432,639"
2011-10-31,"135,900","1,700","199,991","26,809,236,800","134,900","136,400","131,500","1,825,496","13,432,639"
2011-10-28,"134,200","-5,400","363,193","48,400,548,400","139,500","140,600","130,300","1,802,660","13,432,639"
2011-10-27,"139,600","-7,300","215,062","30,356,097,200","145,600","146,900","139,600","1,875,196","13,432,639"
2011-10-26,"146,900","1,000","53,388","7,834,033,900","144,200","148,800","144,000","1,973,255","13,432,639"
2011-10-25,"145,900","-2,100","188,841","27,111,546,900","147,800","148,400","141,100","1,959,822","13,432,639"
2011-10-24,"148,000",0,"93,801","13,736,799,200","148,500","148,900","144,400","1,988,031","13,432,639"
2011-10-21,"148,000","4,500","155,816","22,921,634,600","146,000","151,900","143,900","1,988,031","13,432,639"
2011-10-20,"143,500","-2,700","90,012","12,945,716,500","146,200","146,200","140,700","1,927,584","13,432,639"
2011-10-19,"146,200",200,"145,909","21,697,651,300","147,500","152,000","145,500","1,963,852","13,432,639"
2011-10-18,"146,000","6,400","218,981","31,721,115,000","137,900","148,000","137,600","1,961,165","13,432,639"
2011-10-17,"139,600","-1,400","140,887","19,949,595,600","143,000","143,700","139,600","1,875,196","13,432,639"
2011-10-14,"141,000","6,000","136,419","18,853,766,500","137,300","141,400","135,200","1,894,002","13,432,639"
2011-10-13,"135,000","2,600","187,711","25,578,727,000","132,700","139,800","132,700","1,813,406","13,432,639"
2011-10-12,"132,400","5,400","164,294","21,309,757,900","127,100","132,600","125,900","1,776,800","13,419,939"
2011-10-11,"127,000","-2,000","136,226","17,468,129,800","133,000","133,000","126,600","1,704,332","13,419,939"
2011-10-10,"129,000","3,600","106,881","13,624,014,100","125,500","130,000","125,000","1,731,172","13,419,939"
2011-10-07,"125,400","-6,600","191,667","24,344,637,200","135,000","135,500","125,000","1,682,860","13,419,939"
2011-10-06,"132,000","6,200","167,955","22,321,395,900","129,000","136,100","128,900","1,771,432","13,419,939"
2011-10-05,"125,800","-8,200","173,211","22,517,307,800","135,000","135,000","125,800","1,688,228","13,419,939"
2011-10-04,"134,000","-9,400","255,174","34,039,220,800","138,000","139,800","130,400","1,798,272","13,419,939"
2011-09-30,"143,400",200,"63,071","9,068,497,300","143,000","148,300","140,500","1,924,419","13,419,939"
2011-09-29,"143,200","4,100","68,954","9,665,045,400","138,100","143,200","135,700","1,921,735","13,419,939"
2011-09-28,"139,100",-900,"77,411","10,790,001,300","142,800","144,000","136,100","1,866,714","13,419,939"
2011-09-27,"140,000","7,300","71,620","9,911,762,900","135,000","141,500","134,500","1,878,791","13,419,939"
2011-09-26,"132,700","-4,200","92,007","12,200,491,700","137,000","138,900","128,300","1,780,826","13,419,939"
2011-09-23,"136,900","-6,100","98,849","13,772,235,000","139,500","142,000","136,900","1,837,190","13,419,939"
2011-09-22,"143,000","-3,500","196,091","28,093,651,600","144,500","149,300","139,000","1,919,051","13,419,939"
2011-09-21,"146,500","13,000","181,795","25,665,136,600","134,900","146,500","134,100","1,966,021","13,419,939"
2011-09-20,"133,500","3,400","130,047","17,329,093,000","130,000","135,800","129,000","1,791,562","13,419,939"
2011-09-19,"130,100","-2,400","53,558","7,086,813,600","131,100","133,900","130,100","1,745,934","13,419,939"
2011-09-16,"132,500","1,100","91,832","12,248,008,200","132,700","135,300","132,000","1,778,142","13,419,939"
2011-09-15,"131,400","3,700","83,038","10,766,826,300","131,700","133,000","127,500","1,763,222","13,418,739"
2011-09-14,"127,700",-800,"108,455","14,067,357,500","128,400","131,400","127,000","1,713,573","13,418,739"
2011-09-09,"128,500","-7,500","109,365","14,353,564,700","134,800","136,000","128,500","1,724,308","13,418,739"
2011-09-08,"136,000",-800,"206,684","27,604,097,200","138,000","138,000","130,500","1,824,949","13,418,739"
2011-09-07,"136,800","2,800","160,726","22,158,016,900","137,000","140,400","134,500","1,835,683","13,418,739"
2011-09-06,"134,000",200,"193,699","26,031,205,500","133,000","137,800","130,000","1,798,111","13,418,739"
2011-09-05,"133,800",-700,"198,102","26,608,720,700","132,400","136,500","131,000","1,795,427","13,418,739"
2011-09-02,"134,500","6,500","315,468","41,412,223,000","129,000","134,500","127,500","1,804,820","13,418,739"
2011-09-01,"128,000","1,000","206,243","26,473,550,100","128,000","129,700","126,000","1,717,599","13,418,739"
2011-08-31,"127,000","2,800","356,201","45,311,706,800","123,900","129,700","122,800","1,704,180","13,418,739"
2011-08-30,"124,200","4,800","180,481","22,025,205,200","120,100","124,900","118,800","1,666,607","13,418,739"
2011-08-29,"119,400",400,"141,044","16,698,244,000","121,000","121,300","117,300","1,602,197","13,418,739"
2011-08-26,"119,000",100,"150,070","17,840,022,976","118,900","122,400","115,300","1,596,830","13,418,739"
2011-08-25,"118,900","2,300","174,172","20,694,131,000","117,700","120,700","116,800","1,595,488","13,418,739"
2011-08-24,"116,600","-4,200","181,628","21,470,365,500","120,900","123,100","116,100","1,564,625","13,418,739"
2011-08-23,"120,800","-1,700","210,071","25,400,945,600","122,700","125,000","119,000","1,620,984","13,418,739"
2011-08-22,"122,500","-2,300","312,843","38,332,886,600","128,000","128,100","114,900","1,643,796","13,418,739"
2011-08-19,"124,800","-2,700","376,729","47,336,991,900","123,000","129,400","121,600","1,674,659","13,418,739"
2011-08-18,"127,500","4,000","669,102","84,988,833,600","123,600","130,200","120,900","1,710,889","13,418,739"
2011-08-17,"123,500","4,500","1,256,536","145,980,397,500","117,700","123,500","111,800","1,657,214","13,418,739"
2011-08-16,"119,000","-10,400","1,204,341","142,734,473,540","127,000","128,000","118,200","1,596,830","13,418,739"
2011-08-12,"129,400","-5,600","343,136","44,454,867,300","135,000","138,000","126,100","1,736,385","13,418,739"
2011-08-11,"135,000","7,000","135,295","17,765,883,500","122,500","140,000","122,500","1,811,530","13,418,739"
2011-08-10,"128,000","2,200","179,654","23,371,640,500","130,500","132,000","128,000","1,714,549","13,394,914"
2011-08-09,"125,800","-5,000","119,503","14,919,190,500","125,700","129,700","115,900","1,685,080","13,394,914"
2011-08-08,"130,800","-4,100","168,505","21,752,157,400","131,100","133,000","122,900","1,752,055","13,394,914"
2011-08-05,"134,900","-2,600","238,721","32,101,167,400","131,100","139,600","127,700","1,806,974","13,394,914"
2011-08-04,"137,500","3,600","141,835","19,556,466,399","135,600","140,800","132,700","1,841,801","13,394,914"
2011-08-03,"133,900","3,900","83,534","11,077,660,300","128,500","135,700","127,000","1,793,579","13,394,914"
2011-08-02,"130,000","-3,400","139,704","18,518,599,140","133,500","135,900","128,600","1,741,339","13,394,914"
2011-08-01,"133,400","1,400","71,417","9,526,403,556","133,200","134,900","131,500","1,786,882","13,394,914"
2011-07-29,"132,000","-3,000","122,337","16,353,069,300","135,000","135,900","131,200","1,768,129","13,394,914"
2011-07-28,"135,000","-7,000","150,406","20,578,057,800","140,000","140,100","134,700","1,808,313","13,394,914"
2011-07-27,"142,000",-500,"230,749","32,124,980,500","137,000","143,900","133,000","1,902,078","13,394,914"
2011-07-26,"142,500","3,900","92,067","12,857,602,900","139,500","143,400","137,000","1,908,775","13,394,914"
2011-07-25,"138,600",0,"126,624","17,567,557,816","138,600","140,000","138,500","1,856,535","13,394,914"
2011-07-22,"138,600","1,600","100,872","14,011,403,100","136,000","142,800","135,200","1,856,535","13,394,914"
2011-07-21,"137,000","1,000","112,279","15,368,063,600","136,000","138,900","134,800","1,835,103","13,394,914"
2011-07-20,"136,000","4,200","222,689","30,204,040,200","134,700","140,000","131,200","1,821,708","13,394,914"
2011-07-19,"131,800","4,700","323,794","42,698,726,900","127,100","133,200","126,600","1,765,450","13,394,914"
2011-07-18,"127,100","4,600","155,080","19,394,153,700","123,000","128,000","121,400","1,702,494","13,394,914"
2011-07-15,"122,500",-500,"203,431","25,014,628,792","125,000","129,900","119,900","1,640,877","13,394,914"
2011-07-14,"123,000","-3,300","145,278","17,962,077,272","126,300","126,400","122,600","1,647,574","13,394,914"
2011-07-13,"126,300","8,800","217,594","27,027,686,370","117,500","127,900","117,200","1,704,408","13,494,914"
2011-07-12,"117,500","-2,900","289,848","34,654,917,600","119,500","121,600","117,500","1,584,249","13,482,969"
2011-07-11,"120,400","3,400","144,485","17,228,075,600","116,200","120,900","115,900","1,623,349","13,482,969"
2011-07-08,"117,000","5,000","290,978","33,237,709,700","111,900","117,000","111,500","1,577,507","13,482,969"
2011-07-07,"112,000",300,"123,574","13,833,192,900","111,700","114,500","111,600","1,510,093","13,482,969"
2011-07-06,"111,700",-300,"67,278","7,516,174,900","111,900","112,100","110,800","1,506,048","13,482,969"
2011-07-05,"112,000",0,"69,617","7,789,985,400","112,000","112,000","111,300","1,510,093","13,482,969"
2011-07-04,"112,000","1,900","194,898","21,253,732,600","111,800","112,000","111,000","1,510,093","13,482,969"
2011-07-01,"110,100",-900,"103,381","11,369,164,558","111,200","111,800","109,500","1,484,475","13,482,969"
2011-06-30,"111,000",500,"48,737","5,428,005,392","111,500","112,000","110,800","1,496,610","13,482,969"
2011-06-29,"110,500",500,"83,158","9,180,175,900","110,500","111,500","109,600","1,489,868","13,482,969"
2011-06-28,"110,000",-600,"72,331","7,966,060,600","110,800","111,500","108,600","1,483,127","13,482,969"
2011-06-27,"110,600","-3,100","34,282","3,819,455,000","112,000","112,500","110,600","1,491,216","13,482,969"
2011-06-24,"113,700","1,200","29,411","3,332,941,300","113,400","114,400","112,300","1,533,014","13,482,969"
2011-06-23,"112,500","-3,100","45,504","5,167,456,200","115,400","115,400","112,500","1,516,834","13,482,969"
2011-06-22,"115,600","2,300","41,785","4,822,348,400","113,600","116,400","113,000","1,558,631","13,482,969"
2011-06-21,"113,300",800,"28,846","3,246,602,900","112,500","114,300","110,800","1,527,620","13,482,969"
2011-06-20,"112,500","-1,300","15,168","1,720,958,100","114,500","114,500","112,100","1,516,834","13,482,969"
2011-06-17,"113,800",300,"39,297","4,418,960,300","113,000","114,400","111,000","1,534,362","13,482,969"
2011-06-16,"113,500",600,"46,580","5,293,173,100","112,300","115,500","110,600","1,530,317","13,482,969"
2011-06-15,"112,900","1,800","106,630","11,739,425,200","111,100","113,000","108,200","1,522,227","13,482,969"
2011-06-14,"111,100","-1,700","56,469","6,298,244,000","113,900","113,900","111,000","1,497,958","13,482,969"
2011-06-13,"112,800",600,"25,791","2,909,534,600","112,200","115,300","110,700","1,520,879","13,482,969"
2011-06-10,"112,200",-800,"66,672","7,596,301,800","114,400","116,000","110,700","1,511,999","13,475,924"
2011-06-09,"113,000","-1,600","37,079","4,215,568,300","114,600","114,700","113,000","1,522,779","13,475,924"
2011-06-08,"114,600",0,"30,762","3,509,961,700","113,000","114,900","112,100","1,544,341","13,475,924"
2011-06-07,"114,600","2,700","64,143","7,210,665,100","111,400","114,700","110,900","1,544,341","13,475,924"
2011-06-03,"111,900","2,900","61,909","6,913,313,700","110,700","112,700","110,500","1,507,956","13,475,924"
2011-06-02,"109,000","2,000","68,860","7,493,201,000","104,900","110,400","104,200","1,468,876","13,475,924"
2011-06-01,"107,000","2,200","39,005","4,164,128,600","105,200","107,800","104,800","1,441,924","13,475,924"
2011-05-31,"104,800","2,900","70,647","7,372,624,000","102,200","105,800","102,000","1,412,277","13,475,924"
2011-05-30,"101,900",0,"16,324","1,671,778,000","101,900","103,300","101,600","1,373,197","13,475,9"
2011-05-27,"101,900",-100,"29,975","3,057,057,300","101,500","103,100","101,300","1,373,197","13,475,924"
2011-05-26,"102,000","1,500","40,135","4,073,829,200","101,700","102,600","100,100","1,374,544","13,475,924"
2011-05-25,"100,500",500,"77,995","7,798,469,800","100,000","100,700","99,300","1,354,330","13,475,924"
2011-05-24,"100,000","-1,700","141,698","14,217,158,900","101,000","102,000","99,800","1,347,592","13,475,924"
2011-05-23,"101,700",800,"106,346","10,892,878,400","101,300","104,500","100,300","1,370,501","13,475,924"
2011-05-20,"100,900","-1,100","35,234","3,575,055,700","102,200","102,800","100,200","1,359,721","13,475,924"
2011-05-19,"102,000","-1,000","52,880","5,383,089,800","103,000","103,500","100,800","1,374,544","13,475,924"
2011-05-18,"103,000","-1,100","78,930","8,152,236,900","104,300","105,300","101,700","1,388,020","13,475,924"
2011-05-17,"104,100",300,"112,615","11,709,171,400","103,500","105,100","102,800","1,402,844","13,475,924"
2011-05-16,"103,800",500,"87,338","9,060,042,200","103,400","104,500","102,000","1,398,801","13,475,924"
2011-05-13,"103,300","1,800","50,798","5,218,439,700","102,700","104,500","100,700","1,387,030","13,427,204"
2011-05-12,"101,500",-600,"77,256","7,842,750,800","101,900","102,800","99,900","1,362,861","13,427,204"
2011-05-11,"102,100",-400,"52,945","5,448,743,853","103,100","103,800","101,900","1,370,918","13,427,204"
2011-05-09,"102,500","-3,500","83,754","8,615,709,200","106,000","106,400","102,100","1,376,288","13,427,204"
2011-05-06,"106,000","-2,700","100,792","10,681,950,200","107,000","107,800","104,300","1,423,284","13,427,204"
2011-05-04,"108,700",0,"62,181","6,759,233,300","108,100","110,300","106,600","1,459,537","13,427,204"
2011-05-03,"108,700","-4,000","74,735","8,262,454,200","111,600","113,700","108,700","1,459,537","13,427,204"
2011-05-02,"112,700","2,900","92,586","10,175,514,200","109,600","112,900","107,100","1,513,246","13,427,204"
2011-04-29,"109,800","3,100","105,992","11,427,300,800","107,000","110,000","105,000","1,474,307","13,427,204"
2011-04-28,"106,700","1,500","155,583","16,778,215,800","106,300","110,100","106,000","1,432,683","13,427,204"
2011-04-27,"105,200","-1,000","156,406","16,450,494,125","107,100","107,400","103,700","1,412,542","13,427,204"
2011-04-26,"106,200","1,200","98,079","10,328,306,800","105,000","106,900","103,500","1,425,969","13,427,204"
2011-04-25,"105,000",-200,"83,669","8,721,254,100","104,500","105,900","103,100","1,409,856","13,427,204"
2011-04-22,"105,200","-4,300","123,862","13,157,182,600","109,500","109,500","105,200","1,412,542","13,427,204"
2011-04-21,"109,500",500,"208,579","22,143,115,400","108,800","109,500","104,300","1,470,279","13,427,204"
2011-04-20,"109,000",300,"69,040","7,496,402,200","109,700","110,000","107,200","1,463,565","13,427,204"
2011-04-19,"108,700","2,100","119,486","12,996,804,700","106,600","110,000","105,400","1,459,537","13,427,204"
2011-04-18,"106,600","-2,000","73,147","7,802,893,171","107,000","108,300","105,400","1,431,340","13,427,204"
2011-04-15,"108,600","4,700","283,663","30,229,771,100","105,300","110,000","104,300","1,458,194","13,427,204"
2011-04-14,"103,900","5,100","269,272","27,093,955,700","97,700","103,900","97,700","1,395,086","13,427,204"
2011-04-13,"98,800",800,"102,538","10,003,479,700","98,500","98,900","96,100","1,326,608","13,427,204"
2011-04-12,"98,000",0,"144,597","13,978,015,000","98,000","98,900","94,600","1,315,866","13,427,204"
2011-04-11,"98,000",-500,"82,160","8,112,410,800","99,100","100,800","97,700","1,313,542","13,403,489"
2011-04-08,"98,500",-400,"91,177","9,019,121,600","99,300","99,700","98,100","1,320,244","13,403,489"
2011-04-07,"98,900",700,"94,769","9,445,248,200","98,600","100,800","98,000","1,325,605","13,403,489"
2011-04-06,"98,200","-1,600","41,161","4,067,552,300","99,300","99,800","98,200","1,316,223","13,403,489"
